Frequenza,Territorio,Dominio,Indicatore,Sesso,Edizione,TIME_PERIOD,Osservazione,'Stato dell"'osservazione',Territorio (NOTE_REF_AREA),Codifica territoriale ufficiale Istat,Indicatore (NOTE_DATA_TYPE),Descrizione indicatore,Fonte,Tempo (NOTE_TIME_PERIOD),Anno base,Unità di misura,Unità di moltiplicazione
Annuale,Lazio,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,4.31,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lazio,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,4.09,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Lazio,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,6.13,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Abruzzo,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,0.22,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Abruzzo,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2018,0.11,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Abruzzo,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2019,0.14,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Abruzzo,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2020,0.16,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Abruzzo,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2021,0.16,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Abruzzo,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2022,0.17,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
Annuale,Molise,Paesaggio e patrimonio culturale,Densità e rilevanza del patrimonio museale,Totale,2025,2015,0.2,,,,,'Numero di strutture espositive permanenti per 100 km2 (musei, aree archeologiche e monumenti aperti al pubblico), ponderato per il numero dei visitatori.',Istat: Indagine sui musei e le istituzioni similari,,,Per 100 km2,
